5938,39.356336,-94.231224,0,840,1
5961,39.356336,-94.231224,0,840,1
5982,39.356336,-94.231224,0,840,1
6006,39.356336,-94.231224,0,840,1
6026,39.356336,-94.231224,0,840,1
6050,39.356336,-94.231224,0,840,1
6072,39.356336,-94.231224,0,840,1
6094,39.356336,-94.231224,0,840,1
6117,39.356336,-94.231224,0,840,1
6140,39.356336,-94.231224,0,840,1
6164,39.356336,-94.231224,0,840,1
6188,39.356336,-94.231224,0,840,1
6209,39.356336,-94.231224,0,840,1
6230,39.356336,-94.231224,0,840,1
6253,39.356336,-94.231224,0,840,1
6274,39.356336,-94.231224,0,840,1
6296,39.356336,-94.231224,0,840,1
6318,39.356336,-94.231224,0,840,1
6340,39.356336,-94.231224,0,840,1
6362,39.356336,-94.231224,0,840,1
6386,39.356336,-94.231224,0,840,1
6409,39.356336,-94.231224,0,840,1
6432,39.356336,-94.231224,0,840,1
6456,39.356336,-94.231224,0,840,1
6480,39.356336,-94.231224,0,840,1
6505,39.356336,-94.231224,0,840,1
6528,39.356336,-94.231224,0,840,1
6552,39.356336,-94.231224,0,840,1
6574,39.356336,-94.231224,0,840,1
6598,39.356336,-94.231224,0,840,1
6621,39.356336,-94.231224,0,840,1
6645,39.356336,-94.231224,0,840,1
6666,39.356336,-94.231224,0,840,1
6683,39.356336,-94.231224,0,840,1
6700,39.356338,-94.231222,0,840,1
6729,39.356338,-94.231222,0,840,1
6752,39.356338,-94.231222,0,840,1
6777,39.356338,-94.231222,0,840,1
6800,39.356338,-94.231222,0,840,1
6824,39.356338,-94.231222,0,840,1
6848,39.356338,-94.231222,0,840,1
6870,39.356338,-94.231222,0,840,1
6895,39.356338,-94.231222,0,840,1
6918,39.356338,-94.231222,0,840,1
6942,39.356338,-94.231222,0,840,1
6965,39.356338,-94.231222,0,840,1
6989,39.356338,-94.231222,0,840,1
7013,39.356338,-94.231222,0,840,1
7036,39.356338,-94.231222,0,840,1
7060,39.356338,-94.231222,0,840,1
7082,39.356338,-94.231222,0,840,1
7104,39.356338,-94.231222,0,840,1
7126,39.356338,-94.231222,0,840,1
7149,39.356338,-94.231222,0,840,1
7170,39.356338,-94.231222,0,840,1
7192,39.356338,-94.231222,0,880,1
7221,39.356338,-94.231222,0,880,1
7246,39.356338,-94.231222,0,920,1
7278,39.356338,-94.231222,0,920,1
7302,39.356338,-94.231222,0,960,1
7333,39.356338,-94.231222,0,960,1
7357,39.356338,-94.231222,0,960,1
7381,39.356338,-94.231222,0,1000,1
7410,39.356338,-94.231222,0,1000,1
7434,39.356338,-94.231222,0,1000,1
7457,39.356338,-94.231222,0,1040,1
7487,39.356338,-94.231222,0,1040,1
7510,39.356338,-94.231222,0,1040,1
7533,39.356338,-94.231222,0,1120,1
7564,39.356338,-94.231222,0,1120,1
7588,39.356338,-94.231222,0,1120,1
7610,39.356338,-94.231222,0,1160,1
7641,39.356338,-94.231222,0,1160,1
7662,39.356338,-94.231222,0,1160,1
7685,39.356338,-94.231222,0,1160,1
7699,39.356338,-94.231222,0,1200,1
7723,39.356342,-94.231208,0,1200,1
7748,39.356342,-94.231208,0,1200,1
7773,39.356342,-94.231208,0,1200,1
7804,39.356342,-94.231208,0,1240,1
7835,39.356342,-94.231208,0,1240,1
7858,39.356342,-94.231208,0,1240,1
7882,39.356342,-94.231208,0,1240,1
7906,39.356342,-94.231208,0,1240,1
7930,39.356342,-94.231208,0,1240,1
7954,39.356342,-94.231208,7,1240,1
7978,39.356342,-94.231208,7,1280,1
8009,39.356342,-94.231208,7,1280,1
8030,39.356342,-94.231208,7,1280,1
8054,39.356342,-94.231208,7,1280,1
8078,39.356342,-94.231208,7,1280,1
8102,39.356342,-94.231208,7,1280,1
8126,39.356342,-94.231208,7,1280,1
8150,39.356342,-94.231208,7,1280,1
8176,39.356342,-94.231208,7,1280,1
8200,39.356342,-94.231208,7,1320,1
8232,39.356342,-94.231208,7,1320,1
8256,39.356342,-94.231208,7,1320,1
8280,39.356342,-94.231208,7,1320,1
8302,39.356342,-94.231208,7,1320,1
8326,39.356342,-94.231208,7,1320,1
8350,39.356342,-94.231208,10,1320,1
8374,39.356342,-94.231208,10,1320,1
8398,39.356342,-94.231208,10,1320,1
8422,39.356342,-94.231208,10,1320,1
8446,39.356342,-94.231208,10,1320,1
8470,39.356342,-94.231208,10,1320,1
8496,39.356342,-94.231208,10,1320,1
8519,39.356342,-94.231208,10,1320,1
8542,39.356342,-94.231208,10,1320,1
8566,39.356342,-94.231208,10,1320,1
8590,39.356342,-94.231208,10,1320,1
8617,39.356342,-94.231208,10,1360,1
8648,39.356342,-94.231208,10,1360,1
8672,39.356342,-94.231208,10,1360,1
8690,39.356342,-94.231208,10,1360,1
8709,39.356346,-94.231179,10,1360,1
8737,39.356346,-94.231179,10,1360,1
8761,39.356346,-94.231179,10,1360,1
8785,39.356346,-94.231179,10,1360,1
8809,39.356346,-94.231179,12,1360,1
8834,39.356346,-94.231179,12,1360,1
8858,39.356346,-94.231179,12,1360,1
8882,39.356346,-94.231179,12,1360,1
8906,39.356346,-94.231179,12,1360,1
8930,39.356346,-94.231179,12,1360,1
8954,39.356346,-94.231179,12,1360,1
8978,39.356346,-94.231179,12,1400,1
9010,39.356346,-94.231179,13,1400,1
9034,39.356346,-94.231179,13,1400,1
9058,39.356346,-94.231179,13,1400,1
9081,39.356346,-94.231179,13,1400,1
9104,39.356346,-94.231179,13,1400,1
9126,39.356346,-94.231179,13,1440,1
9156,39.356346,-94.231179,13,1440,1
9178,39.356346,-94.231179,13,1440,1
9201,39.356346,-94.231179,13,1440,1
9222,39.356346,-94.231179,13,1440,1
9250,39.356346,-94.231179,14,1440,10
9278,39.356346,-94.231179,14,1440,10
9306,39.356346,-94.231179,14,1440,10
9334,39.356346,-94.231179,14,1440,10
9362,39.356346,-94.231179,14,1440,10
9390,39.356346,-94.231179,15,1440,10
9418,39.356346,-94.231179,15,1480,10
9455,39.356346,-94.231179,15,1480,10
9484,39.356346,-94.231179,15,1480,10
9513,39.356346,-94.231179,15,1480,10
9541,39.356346,-94.231179,15,1480,10
9569,39.356346,-94.231179,15,1520,10
9600,39.356346,-94.231179,15,1520,10
9626,39.356346,-94.231179,15,1520,10
9654,39.356346,-94.231179,15,1520,10
9682,39.356346,-94.231179,15,1520,10
9702,39.356346,-94.231179,16,1520,10
9724,39.35635,-94.231135,16,1560,10
9758,39.35635,-94.231135,16,1560,10
9782,39.35635,-94.231135,16,1560,10
9806,39.35635,-94.231135,16,1560,10
9830,39.35635,-94.231135,16,1560,10
9854,39.35635,-94.231135,17,1560,10
9878,39.35635,-94.231135,17,1560,10
9901,39.35635,-94.231135,17,1560,10
9925,39.35635,-94.231135,17,1560,10
9948,39.35635,-94.231135,17,1560,10
9970,39.35635,-94.231135,17,1560,10
9994,39.35635,-94.231135,17,1560,10
10016,39.35635,-94.231135,17,1560,10
10038,39.35635,-94.231135,17,1560,10
10061,39.35635,-94.231135,17,1560,10
10084,39.35635,-94.231135,17,1520,10
10112,39.35635,-94.231135,17,1520,10
10134,39.35635,-94.231135,18,1520,10
10156,39.35635,-94.231135,18,1520,10
10178,39.35635,-94.231135,18,1520,10
10201,39.35635,-94.231135,18,1520,10
10222,39.35635,-94.231135,18,1520,10
10245,39.35635,-94.231135,18,1520,10
10269,39.35635,-94.231135,18,1520,10
10291,39.35635,-94.231135,18,1480,10
10322,39.35635,-94.231135,18,1480,10
10344,39.35635,-94.231135,18,1480,10
10368,39.35635,-94.231135,18,1480,10
10390,39.35635,-94.231135,19,1480,10
10413,39.35635,-94.231135,19,1480,10
10436,39.35635,-94.231135,19,1480,10
10458,39.35635,-94.231135,19,1440,10
10490,39.35635,-94.231135,19,1400,10
10521,39.35635,-94.231135,19,1400,10
10544,39.35635,-94.231135,20,1400,10
10566,39.35635,-94.231135,20,1400,10
10589,39.35635,-94.231135,20,1400,10
10613,39.35635,-94.231135,20,1400,10
10638,39.35635,-94.231135,20,1400,10
10662,39.35635,-94.231135,20,1400,2
10687,39.35635,-94.231135,20,1400,2
10703,39.35635,-94.231135,20,1400,2
10720,39.356352,-94.231074,20,1400,2
10748,39.356352,-94.231074,20,1400,2
10770,39.356352,-94.231074,20,1400,2
10792,39.356352,-94.231074,21,1400,2
10816,39.356352,-94.231074,21,1400,2
10840,39.356352,-94.231074,21,1400,2
10864,39.356352,-94.231074,21,1400,2
10887,39.356352,-94.231074,21,1400,2
10910,39.356352,-94.231074,21,1400,2
10933,39.356352,-94.231074,21,1440,2
10969,39.356352,-94.231074,22,1440,2
10996,39.356352,-94.231074,22,1440,2
11020,39.356352,-94.231074,22,1440,2
11045,39.356352,-94.231074,22,1440,2
11069,39.356352,-94.231074,22,1440,2
11096,39.356352,-94.231074,22,1440,2
11122,39.356352,-94.231074,22,1440,2
11146,39.356352,-94.231074,22,1440,2
11170,39.356352,-94.231074,22,1440,2
11196,39.356352,-94.231074,22,1440,2
11220,39.356352,-94.231074,22,1440,2
11246,39.356352,-94.231074,22,1440,2
11270,39.356352,-94.231074,22,1440,2
11296,39.356352,-94.231074,23,1440,2
11320,39.356352,-94.231074,23,1440,2
11346,39.356352,-94.231074,23,1440,2
11370,39.356352,-94.231074,23,1440,2
11394,39.356352,-94.231074,23,1480,2
11424,39.356352,-94.231074,24,1480,11
11449,39.356352,-94.231074,24,1480,11
11470,39.356352,-94.231074,24,1480,11
11494,39.356352,-94.231074,24,1480,11
11518,39.356352,-94.231074,24,1480,11
11542,39.356352,-94.231074,24,1480,11
11567,39.356352,-94.231074,24,1480,11
11590,39.356352,-94.231074,24,1480,11
11617,39.356352,-94.231074,24,1480,11
11640,39.356352,-94.231074,24,1480,11
11664,39.356352,-94.231074,24,1480,11
11688,39.356352,-94.231074,24,1480,11
11704,39.356352,-94.231074,25,1480,11
11722,39.356351,-94.230999,25,1480,11
11750,39.356351,-94.230999,25,1520,11
11784,39.356351,-94.230999,25,1520,11
11809,39.356351,-94.230999,25,1520,11
11834,39.356351,-94.230999,25,1520,11
11862,39.356351,-94.230999,25,1520,11
11892,39.356351,-94.230999,26,1520,11
11920,39.356351,-94.230999,26,1520,11
11950,39.356351,-94.230999,26,1520,11
11978,39.356351,-94.230999,26,1520,11
12003,39.356351,-94.230999,26,1520,11
12030,39.356351,-94.230999,26,1520,11
12058,39.356351,-94.230999,26,1520,11
12086,39.356351,-94.230999,26,1520,11
12114,39.356351,-94.230999,26,1520,11
12140,39.356351,-94.230999,27,1520,11
12162,39.356351,-94.230999,27,1480,11
12194,39.356351,-94.230999,27,1480,11
12218,39.356351,-94.230999,27,1440,11
12250,39.356351,-94.230999,27,1400,11
12284,39.356351,-94.230999,27,1360,11
12316,39.356351,-94.230999,27,1360,11
12342,39.356351,-94.230999,27,1320,11
12373,39.356351,-94.230999,27,1280,11
12405,39.356351,-94.230999,27,1240,11
12436,39.356351,-94.230999,27,1240,11
12461,39.356351,-94.230999,27,1240,11
12485,39.356351,-94.230999,27,1160,11
12518,39.356351,-94.230999,27,1160,11
12544,39.356351,-94.230999,28,1160,11
12566,39.356351,-94.230999,28,1120,11
12598,39.356351,-94.230999,28,1120,11
12622,39.356351,-94.230999,28,1120,11
12646,39.356351,-94.230999,28,1120,11
12669,39.356351,-94.230999,28,1120,11
12685,39.356351,-94.230999,28,1120,11
12709,39.356352,-94.230912,28,1080,11
12741,39.356352,-94.230912,28,1080,11
12764,39.356352,-94.230912,28,1080,11
12786,39.356352,-94.230912,28,1080,11
12810,39.356352,-94.230912,29,1080,11
12833,39.356352,-94.230912,29,1080,11
12857,39.356352,-94.230912,29,1080,11
12882,39.356352,-94.230912,29,1080,11
12906,39.356352,-94.230912,29,1080,11
12932,39.356352,-94.230912,29,1040,11
12962,39.356352,-94.230912,29,1040,11
12984,39.356352,-94.230912,29,1040,11
13006,39.356352,-94.230912,29,1040,11
13028,39.356352,-94.230912,29,1040,11
13052,39.356352,-94.230912,29,1040,11
13074,39.356352,-94.230912,29,1000,11
13104,39.356352,-94.230912,30,1000,11
13126,39.356352,-94.230912,30,1000,11
13150,39.356352,-94.230912,30,1000,11
13172,39.356352,-94.230912,30,1000,11
13194,39.356352,-94.230912,30,1000,11
13218,39.356352,-94.230912,30,1000,11
13242,39.356352,-94.230912,30,1000,11
13264,39.356352,-94.230912,30,1000,11
13286,39.356352,-94.230912,30,1000,3
13309,39.356352,-94.230912,30,1000,3
13330,39.356352,-94.230912,30,960,3
13360,39.356352,-94.230912,30,960,3
13382,39.356352,-94.230912,30,960,3
13406,39.356352,-94.230912,30,960,3
13429,39.356352,-94.230912,30,960,3
13452,39.356352,-94.230912,30,960,3
13477,39.356352,-94.230912,30,960,3
13502,39.356352,-94.230912,30,960,3
13524,39.356352,-94.230912,30,960,3
13546,39.356352,-94.230912,30,960,3
13569,39.356352,-94.230912,30,960,3
13592,39.356352,-94.230912,30,960,3
13614,39.356352,-94.230912,30,960,3
13638,39.356352,-94.230912,30,960,3
13665,39.356352,-94.230912,30,960,3
13685,39.356352,-94.230912,30,960,3
13701,39.356352,-94.230816,30,960,3
13729,39.356352,-94.230816,30,960,3
13754,39.356352,-94.230816,30,960,3
13778,39.356352,-94.230816,30,960,3
13800,39.356352,-94.230816,30,920,3
13830,39.356352,-94.230816,30,920,3
13853,39.356352,-94.230816,30,960,3
13882,39.356352,-94.230816,30,960,3
13905,39.356352,-94.230816,30,960,3
13926,39.356352,-94.230816,30,960,3
13949,39.356352,-94.230816,30,960,3
13970,39.356352,-94.230816,30,960,3
13994,39.356352,-94.230816,30,960,3
14017,39.356352,-94.230816,30,960,3
14041,39.356352,-94.230816,30,920,3
14073,39.356352,-94.230816,30,920,3
14097,39.356352,-94.230816,30,920,3
14120,39.356352,-94.230816,30,920,3
14142,39.356352,-94.230816,30,920,3
14166,39.356352,-94.230816,30,920,3
14189,39.356352,-94.230816,30,960,3
14221,39.356352,-94.230816,30,960,3
14245,39.356352,-94.230816,29,960,3
14268,39.356352,-94.230816,29,920,3
14296,39.356352,-94.230816,29,920,3
14318,39.356352,-94.230816,29,920,3
14342,39.356352,-94.230816,29,920,3
14366,39.356352,-94.230816,29,920,3
14388,39.356352,-94.230816,29,920,3
14410,39.356352,-94.230816,29,920,3
14433,39.356352,-94.230816,28,920,3
14454,39.356352,-94.230816,28,920,3
14477,39.356352,-94.230816,28,920,3
14501,39.356352,-94.230816,28,920,3
14524,39.356352,-94.230816,28,920,3
14546,39.356352,-94.230816,28,920,3
14570,39.356352,-94.230816,28,920,3
14594,39.356352,-94.230816,28,920,3
14618,39.356352,-94.230816,27,920,3
14642,39.356352,-94.230816,27,920,3
14666,39.356352,-94.230816,27,920,3
14684,39.356352,-94.230816,27,920,3
14699,39.356352,-94.230724,27,920,3
14726,39.356352,-94.230724,27,920,3
14748,39.356352,-94.230724,27,920,3
14770,39.356352,-94.230724,27,920,3
14793,39.356352,-94.230724,27,920,3
14814,39.356352,-94.230724,27,880,3
14845,39.356352,-94.230724,27,880,3
14866,39.356352,-94.230724,27,920,3
14894,39.356352,-94.230724,27,920,3
14917,39.356352,-94.230724,27,920,3
14938,39.356352,-94.230724,27,880,3
14966,39.356352,-94.230724,27,880,3
14990,39.356352,-94.230724,25,880,3
15012,39.356352,-94.230724,25,880,3
15034,39.356352,-94.230724,25,880,3
15057,39.356352,-94.230724,25,880,3
15078,39.356352,-94.230724,25,880,3
15101,39.356352,-94.230724,25,880,3
15124,39.356352,-94.230724,25,880,3
15146,39.356352,-94.230724,25,880,3
15169,39.356352,-94.230724,25,880,3
15192,39.356352,-94.230724,25,880,3
15217,39.356352,-94.230724,24,880,3
15242,39.356352,-94.230724,24,880,3
15265,39.356352,-94.230724,24,880,3
15288,39.356352,-94.230724,24,880,3
15310,39.356352,-94.230724,24,880,3
15332,39.356352,-94.230724,24,880,3
15354,39.356352,-94.230724,24,880,3
15378,39.356352,-94.230724,24,880,3
15400,39.356352,-94.230724,24,880,3
15422,39.356352,-94.230724,22,880,3
15445,39.356352,-94.230724,22,840,3
15474,39.356352,-94.230724,22,840,3
15497,39.356352,-94.230724,22,840,3
15518,39.356352,-94.230724,22,840,3
15541,39.356352,-94.230724,22,840,3
15564,39.356352,-94.230724,22,840,3
15586,39.356352,-94.230724,22,840,3
15608,39.356352,-94.230724,22,840,3
15630,39.356352,-94.230724,22,840,3
15653,39.356352,-94.230724,22,840,3
15674,39.356352,-94.230724,22,840,3
15691,39.356352,-94.230724,22,840,3
15711,39.356347,-94.230649,22,840,3
15740,39.356347,-94.230649,22,840,3
15762,39.356347,-94.230649,22,840,3
15784,39.356347,-94.230649,22,840,3
15806,39.356347,-94.230649,20,840,3
15828,39.356347,-94.230649,20,840,3
15852,39.356347,-94.230649,20,840,3
15874,39.356347,-94.230649,20,840,3
15897,39.356347,-94.230649,20,840,3
15918,39.356347,-94.230649,20,840,3
15941,39.356347,-94.230649,18,840,3
15962,39.356347,-94.230649,18,840,3
15985,39.356347,-94.230649,18,840,3
16006,39.356347,-94.230649,18,840,3
16029,39.356347,-94.230649,18,840,3
16053,39.356347,-94.230649,18,840,3
16074,39.356347,-94.230649,17,840,10
16097,39.356347,-94.230649,17,840,10
16120,39.356347,-94.230649,17,840,10
16144,39.356347,-94.230649,17,840,10
16166,39.356347,-94.230649,17,840,10
16190,39.356347,-94.230649,17,840,10
16213,39.356347,-94.230649,17,840,10
16237,39.356347,-94.230649,16,840,10
16258,39.356347,-94.230649,16,840,10
